,ICODUBLI2_TemperatureC,IDUBLINC2_dailyrainMM,IDUBLINC2_TemperatureC,ILEINSTE8_TemperatureC,ILEINSTE8_dailyrainMM,ICODUBLI2_dailyrainMM,_index
292,0.4375352489939655,-0.19142440726647414,0.212671372325137,0.4323975251906156,-0.014476915527328079,0.08234564076466111,30_1_2
294,-0.05638291088920698,0.1367779186811551,-0.03968661682848011,-0.0916555425448412,0.0928716027849935,-0.020661305293643555,30_3_2
295,-0.009077108427368235,0.34369510445320245,0.04815133607078488,-0.003712263161893457,0.187949295500087,0.10738057935918066,30_2_1
297,-0.04890454439274215,0.07399916556776939,0.0028267698205764213,-0.04704972882467696,-0.022802205098454178,0.40292851553980813,30_8_2
300,-0.17916799224423605,0.11584961344105017,-0.10302643378351241,-0.19660015192908967,0.015712760207817,-0.01971651996906339,30_9_1
301,-0.25683354607235037,0.008864717522593428,-0.18769293298593467,-0.24986946132273363,-0.036615938025193,0.1029629308352849,30_18_1
302,0.08833869289808888,0.07960737257216542,-0.12140780684294925,0.07829256152082092,-0.0035508631344972844,-0.021347380136105487,30_18_2
303,-0.3206727601231793,0.0038186761335988408,-0.23278666259455186,-0.3066854970452539,0.024320564107525523,0.18043789335744398,30_19_1
304,-0.012416405040747092,-0.026310411716627048,-0.0375732976742233,-0.06060851353656763,-0.23939030044284454,-0.11535151955792748,30_19_2
308,-0.20181929743243507,0.29979728048434084,-0.15615095479129984,-0.16763267502512325,0.21040002283765236,0.1310714213762391,30_10_2
309,-0.09467802034463917,0.031172853391817062,-0.03551773284856107,-0.12302367218887472,0.002897854517149679,0.04632600957860655,30_11_1
312,0.12788077117289876,-0.049882148328381434,0.07051849901907623,0.13175264166484307,0.015677703587521245,0.030182672083230878,31_2_1
313,0.3714345958005606,0.15878093984462732,0.3649498710913821,0.3504495235505158,-0.13757746005049348,0.026424344505007785,31_2_2
314,-0.0043053868800559825,-0.054333489205489104,0.02417519513953977,-0.013083050526361535,-0.15021731247073075,-0.08598870555283772,31_7_1
315,-0.09310578157087276,0.03314612916880757,-0.04718479909448824,-0.12698806553447195,0.0640428051524675,-0.11063307403401605,31_7_2
316,0.11362844749859327,0.058541883790520284,0.10778303456666945,0.10860824113078922,-0.11836962087757415,-0.03633281044088194,31_1_2
317,0.08217298469744243,-0.015422022045269011,0.08472847337917484,0.08830451727881823,-0.1959496090954214,-0.06839928601102595,31_1_1
319,-0.07474544810797663,0.06429889478479994,-0.030548127244609376,-0.10977285897621314,-0.03050972068220348,0.0239235837478528,31_4_1
320,0.07571185798441296,0.1159451703917955,0.0764675950129156,0.048252368379439824,-0.007873937031909828,0.03008640493137377,31_5_2
321,0.11330062584862141,0.11442879169981346,0.12083061933665594,0.08644716719528528,0.016812104114078366,0.020661190936992167,31_5_1
322,0.1252160984095665,-0.04922781691230825,0.12174445097241657,0.09131348725945836,-0.15587596226877104,-0.0817354040774603,31_6_1
323,0.061135880753826075,-0.02495974158218389,0.03685427079889855,0.03699072633708544,-0.11253103435400794,-0.05139497652868884,31_6_2
324,-0.049055519062816334,0.04079280026126027,-0.05564457337540265,-0.06086753640058027,-0.11221092544711715,-0.09137659229024392,31_3_2
325,-0.07458038216072342,0.05813870861570694,-0.01840676086761489,-0.07627231197798558,-0.06315800083812691,-0.029890546065300616,33_5_1
326,0.11722609680925027,-0.059975154087780376,0.06079819700659405,0.08235576461867414,-0.03735528030553546,-0.02672293243488037,33_4_1
327,0.061135880753826075,-0.02495974158218389,0.03685427079889855,0.03699072633708544,-0.11253103435400794,-0.05139497652868884,33_4_2
328,0.36884011239252495,0.15584618002934236,0.36293491924280735,0.3471118729387819,-0.13713714831865081,0.024679081985803982,33_2_2
329,-0.26240602054916606,0.10112406510972599,-0.20213728425629543,-0.2861780504696283,0.045855519176121934,0.014072052621060744,33_2_1
330,0.07571185798441296,0.1159451703917955,0.0764675950129156,0.048252368379439824,-0.007873937031909828,0.03008640493137377,33_3_2
331,0.11330062584862141,0.11442879169981346,0.12083061933665594,0.08644716719528528,0.016812104114078366,0.020661190936992167,33_3_1
332,0.08334952172836821,-0.03251331912960082,0.08123078139551088,0.06609862646823225,-0.21629811347288241,-0.06218804443907933,33_1_1
333,0.10286637019873182,0.022730492293591913,0.09289540364854912,0.10214772713353758,-0.16276056789001606,-0.04666057681387427,33_1_2
334,-0.2002214446083358,0.045651267640393865,-0.1517761133063999,-0.25303631584402747,-0.08002674836792238,-0.06891419474905093,33_5_2
335,0.17026415234483266,0.06317125057191128,0.1477968012742999,0.23540586740943292,-0.004778205924283076,0.03267668777783796,34_3_1
336,0.19132073284489892,0.024827013768438187,0.14221745495405627,0.12708234572803412,-0.02993915476245608,0.08358166431861984,34_3_2
337,-0.05256561932661559,-0.04500453864841066,-0.00547912848868872,-0.024906245397909543,-0.19061541143208502,-0.06901026798943877,34_2_1
338,0.19002790343563922,0.024418215336349948,0.1411297405572375,0.12518747852475628,-0.030674323995932392,0.08298494973174714,34_2_2
339,0.18876440040177542,0.02410241595146145,0.14196024182379036,0.12483483666192638,-0.030720252894329995,0.08597197467183948,34_5_2
340,0.04458046649074462,-0.07385678745873686,-0.0011527601400179843,0.051577710872254275,-0.016531119531081433,0.04291022558006158,34_5_1
341,0.20520158652947368,0.030952042171555758,0.15754395939747362,0.14889065465705584,-0.02136922133397039,0.09380401474929827,34_4_2
342,0.1002710640235599,-0.05559374920022887,0.05592995878443265,0.06796061388043736,-0.01841945311494331,-0.005332460240724688,34_4_1
344,0.19781085302719972,0.027110710009740167,0.1500942508314506,0.13560627950607226,-0.02717562164964074,0.09007677806326111,34_7_2
345,0.16069082704555557,-0.02984906433808678,0.09386605663907552,0.13188649374722253,0.01274944806731956,0.0011775569032286338,34_6_1
346,0.19610608613500052,0.027010718880195038,0.1489953841348969,0.135217712814714,-0.02674478356027546,0.0895140980687547,34_6_2
347,0.21262689468640042,0.033125311906620915,0.1637901220136504,0.1567316294363557,-0.018937372754553403,0.09676872211188063,34_9_2
348,-0.1730195717448903,0.046401934177876566,-0.0976260883420231,-0.20890826768754794,-0.010778826630545899,0.1260529572752626,34_9_1
349,0.24304258783948401,-0.03284218747814969,0.2141212003999813,0.2599272046451143,-0.030542516146370657,0.07125822295701799,34_8_1
350,0.19403396239314932,0.02529060958394308,0.14923312524634505,0.13606131964380028,-0.02622787695661886,0.08936522231568574,34_1_2
351,0.011118033321224324,-0.02660121536626808,0.029669156737461014,0.03055250673557107,-0.1556727881654098,-0.008483422543596412,34_1_1
353,0.050707288184576656,-0.09474822998931817,0.03347144962653492,0.052717539969165755,-0.23651027862527355,-0.051584786653188566,35_2_1
355,0.09285304135251705,0.17087296273462843,0.14840436058790576,0.06129005900751414,0.010878091061290318,0.09369946432136926,35_13_1
357,0.35501444857148,0.08277727789235191,0.3211774880270579,0.3606271583250487,0.026831405005856776,0.04017152631178417,35_3_1
359,0.1156420504760222,-0.004845709055593996,0.12424446474045929,0.09492596260932294,-0.06991879539366092,0.009154682778762937,35_12_1
362,0.015191181641568716,-0.06423900348134898,-0.029192537895576437,0.11580574166952631,0.11563912675802199,0.10872972438915705,35_4_1
365,-0.03943100998911205,-0.030583844705307887,-0.005261205722508629,-0.028403139542328593,-0.1591673944917051,-0.07887806228140314,35_6_1
369,-0.05461465237821205,-0.040308850055358565,-0.06076938109980851,-0.024084113126404415,0.142338687210215,-0.012399280294197755,35_15_1
372,0.17226126949261186,-0.017768269327354955,0.1593274599125264,0.1650410150116313,0.024123928873301163,-0.012219158287355234,35_14_1
374,0.31765428989586847,0.05240475657921966,0.3021906633461836,0.29346435868457615,-0.10926688897078492,0.13835868675600027,35_11_1
376,0.06649562367271428,-0.04729353060942367,0.05245896348983438,0.07018488359528158,-0.22697015582626637,-0.06730350660843283,35_10_1
377,0.11826183202407996,0.038152693094480064,0.14085462459187648,0.09177519866072748,-0.08790154328643683,0.017419331080894555,35_1_1
379,-0.21906944386891242,0.037182081923442266,-0.09509970047462421,-0.2282617923375313,0.03939687007918237,-0.10300509926395729,35_8_1
381,0.11137057574495762,0.009076789120834166,0.1335664663659463,0.05669752232501213,0.04166677670570705,-0.013407810647445322,35_9_1
383,-0.20073397684071206,0.09158921015540009,-0.1459906413594532,-0.18415417131567785,-0.04558247564911668,-0.06042716209162587,36_6_2
384,0.10335650971325204,0.004801129604762484,0.1228531761043881,0.08531756965952839,-0.05388541836819489,0.015420192015374373,36_6_1
385,-0.11439281580278944,0.07412108533107825,-0.05778256258365604,-0.14819129442811935,0.02714381156883219,0.0788173189940096,36_5_1
386,-0.48838503651208537,0.016901425191386113,-0.36529718186460514,-0.469764882373696,0.04299981268886155,0.039725602106662566,36_5_2
388,-0.061865908535909904,0.040641590855080886,-0.010392820803516493,-0.07419972020981186,-0.044051591211150105,0.030772903323822615,36_4_2
389,0.11480673095823157,0.026992522051712434,0.13896770499133873,0.10001346193507488,-0.11755883109611105,-0.007505163596120258,36_3_2
390,-0.25342041794936354,0.040190725366833116,-0.18147763470506345,-0.2659292505627748,0.03017486642249261,0.08072795548278269,36_3_1
391,0.42662399258579287,0.062349822177999656,0.349855589698941,0.41021847781956344,0.024480417002230852,0.08428087152331153,38_6_2
392,0.22055696615970757,0.062478026770225195,0.20279347691069186,0.20727447497411902,0.046492431394784144,0.06571118008689812,38_1_2
393,-0.06564872966424097,-0.09481806379559804,-0.06670115512231532,-0.041152581147156704,-0.11346909503979809,-0.07830565176823064,38_1_1
394,0.08356735104714962,0.2201460647097482,0.18666826095327677,0.04352244553713206,0.03129876315368507,0.13749515069100982,38_3_1
395,0.19662470346773717,-0.06357333320043833,0.10604281592489821,0.18617714750684566,-0.06664253476020311,0.1040042072560783,38_3_2
396,0.3480151771614741,0.02706158712218641,0.3002540138072989,0.3279447016729448,-0.061691060632469936,0.12862673312539694,38_5_2
397,0.19662470346773717,-0.06357333320043833,0.10604281592489821,0.18617714750684566,-0.06664253476020311,0.1040042072560783,38_5_1
398,0.3035015134393515,0.021933765202096115,0.2824795060558552,0.293499365014472,-0.02038489972030194,0.05554521632549711,38_4_2
399,-0.03856396513639543,0.25810683534269563,0.06969616484358425,-0.05921536535449193,0.09587391821529587,0.10782066116101684,38_4_1
400,0.46910947895612165,0.00573739995054964,0.3639704316546612,0.45673658098790915,-0.06715367377378434,0.15212070746342493,38_6_1
401,0.04174871911946994,-0.0033958498687695756,0.022065120172437447,0.03590196429638818,0.06718708143841891,-0.05017201053377919,38_2_1
402,0.12184337929518065,-0.12362719047657472,0.0736075844291463,0.09703417347127934,-0.06451854169296399,-0.03352313191427448,38_2_2
404,-0.022058699614177,-0.015086436188681824,0.016062385996738312,-0.02450897152029388,0.018854005597934237,-0.004106448710091909,39_2_2
405,0.09452141685437022,0.23622323922654423,0.16792117976674079,0.07627393981715717,0.04540793136372032,0.12130137956491473,39_3_1
407,0.14394179096317303,-0.021189015404415316,0.13016068965425448,0.14703100677948522,-0.045446801820134504,0.04647051309892822,39_1_2
408,0.22154849718192948,0.26473817745264877,0.2972007291902526,0.1814530412716242,0.05730359953141472,0.2198021256239199,39_1_1
409,-0.14862070770357763,0.05581304166733486,-0.06952168398098642,-0.14339159930239126,0.03275450563828398,0.012400311470826418,4_6_1
410,0.31022397790055445,-0.09794947124602774,0.3241552925560225,0.34342768626536885,-0.017363646792898042,0.007828426097303076,4_7_2
411,0.3005893690336314,0.24155529041900325,0.3013913344784908,0.27823476997863195,0.04718043405519814,0.10803325317117203,4_7_1
413,0.20223278804783537,-0.07356197652026844,0.11085294185231619,0.19342031876957863,-0.06811400063218005,0.10088205680579693,4_8_2
416,0.25661581647422554,0.05508696843254569,0.24084254924319237,0.2913252020765894,-0.05367676092753529,0.10943600137775313,4_2_2
417,-0.15771719475911428,0.15228732125721495,-0.06760200732210432,-0.16643238968540836,0.07439435591340413,0.05132311203976217,4_2_1
418,0.029921692761493444,-0.11157857881211494,0.011680430892398355,-0.024973389326230024,-0.04021018144225809,0.019575774843218284,4_3_2
419,-0.3622388090607661,0.09498655170317627,-0.26383618221046734,-0.3917093972818278,0.06232083083656466,0.05477447021873303,4_3_1
420,0.12116377264101143,0.07057987680833928,0.12610092446635401,0.10821777892022602,-0.07621815827045515,-0.026201065387426815,4_4_1
421,0.056116747727123426,0.05828264058445914,0.11186975390063687,0.01825498464246745,-0.03423269730053637,0.06188951508802578,4_4_2
422,-0.027020918458549655,0.03983612496942171,-0.011728960260531706,-0.19912569169418473,-0.016175126693898863,0.08284432182633947,4_5_2
423,-0.06773030900796512,-0.022438259012352156,-0.04375524376877197,-0.09526203332349298,-0.043930642744377,-0.013149442530742777,4_6_2
424,0.29674073728421935,0.36145506113750864,0.35689147052163933,0.28164444098287905,0.10283988672340981,0.00014060313682570156,4_1_1
425,0.20676923759284968,-0.033216719059187765,0.1753539263103471,0.20529291250754186,-0.05560329342773286,0.004765471066520611,4_1_2
426,0.13045871571525955,0.044516725061369895,0.10076437585710535,0.1796629287635816,0.00828756090741768,0.01967384181553073,4_5_1
427,0.22840384222020177,-0.09079506350263919,0.16914159660156386,0.1953020681597121,-0.13270923914379976,-0.058894254136991855,40_1_2
428,0.14673498415807926,0.19437323176074417,0.21609677617850415,0.10912217253261362,0.0015566129585229713,0.17860658932660728,40_2_1
429,0.07146966129860947,-0.052204392168088774,0.05727499710091047,0.06313610818703103,-0.006392772429553888,-0.009700379962133713,40_2_2
431,-0.07538598465538315,-0.031011080514671534,-0.032165205955302284,-0.07230522658546434,-0.05230463247765944,-0.045226375024926935,40_3_2
432,0.10488649852833246,0.23849058461273512,0.11608463677042301,0.06822593776624783,0.07759547520936962,0.06509269332112788,40_1_1
434,0.14307439501656363,-0.028023770146356975,0.10403885666409576,0.10781544534917264,-0.14730973780897869,0.016474771811930723,40_4_1
435,0.06925474454907679,0.0464798883597107,0.06680848932678911,0.07888266048806167,-0.12631746427452145,-0.012002053841190734,41_6_2
436,0.07675562715202039,-0.06176823546656324,0.057032445563427535,0.07378146559428875,-0.22147602011181905,-0.05009292746743987,41_5_2
437,0.09643089071191295,-0.0705747751808306,0.07151165600155641,0.06648919558560616,-0.029117646844824433,-0.0297398780344806,41_5_1
438,0.05382623359597357,-0.017086198278897496,0.04971279089996188,0.048823430980724204,-0.20468536191749623,-0.04539744603374074,41_4_2
439,0.051095089379361726,0.08975952162100675,0.09724261448334089,0.03766189249337071,0.008014860573126484,0.016027512836339144,41_7_1
440,0.11546846331144403,0.04355204387370024,0.11329201142886254,0.05776117469450982,-0.08776301049494382,-1.551625499090119e-06,41_7_2
441,0.08366373740541416,0.008882454695825236,0.09935091044867574,0.053711842819606406,0.03750162241010768,-0.0075142272514805535,41_6_1
442,0.36206344934715856,-0.032326851506614296,0.2627669843384466,0.30405647105964645,-0.1577665080650589,0.02960428829837273,41_1_2
443,0.5356595885083948,0.08360823136372326,0.46114618844626293,0.5383063975513342,0.08357820738160496,0.14005749255758304,41_1_1
444,0.14753632721226448,-0.06138119982465608,0.09328077979475856,0.08817077112517183,-0.2168674147168877,-0.03742381592417622,41_4_1
445,0.011990259076434685,0.059052147079242244,0.07378030714393459,0.02076114663167494,-0.03524831826104123,0.0579358137856603,41_3_1
446,0.16177296699511176,0.09972455976703407,0.20740339969596389,0.132678984343508,-0.06854800443239857,0.08518707576753552,41_3_2
447,0.1023406305720003,0.025819409262126204,0.09024579539159765,0.12471961210220606,-0.1590175338108874,-0.0009197541599931612,41_2_1
448,0.2810216533822631,0.1267461662948787,0.28737724772751855,0.2872239620646549,0.09110817034670375,0.1957883487692253,41_2_2
449,0.05863165463655806,0.10045631103817321,0.05356832541528193,0.01579777215599958,-0.08816174975164233,-0.025607236655213722,42_3_2
450,0.13714585186119552,-0.036695123013310016,0.10928158355909708,0.1562276227523605,-0.025575489079272685,0.00184276082394238,42_3_1
451,0.2424345231880008,0.054131798134295785,0.13367792967692307,0.1695841232518454,-0.042011428831057275,-0.021798693599115758,42_1_1
452,0.11467601944289017,0.017459944951858358,0.07990057168279124,0.0822673119414488,-0.06271345102973556,0.048589455720832536,42_2_2
453,0.061071397632680574,0.15823533460339162,0.1378768717249282,-0.007929389486443856,0.04970448107945814,0.004489853789695235,42_2_1
454,0.26811825561142444,0.02570378426508331,0.2678527467644016,0.27721704024197985,-0.10875065678915981,0.028584216956249256,42_1_2
455,0.1276560008976267,0.02807390848665524,0.14084942591432903,0.12166300172335658,0.06895990952071518,-0.03770700507088323,43_2_2
456,-0.06735066430767433,0.07162408306560956,0.01812577936677175,-0.054762637589335104,-0.043425543380438275,0.05757810668236003,43_2_1
457,0.07360751013729819,0.05061359383552043,0.08888530543786266,0.06764045877767322,-0.11583992834696631,-0.04088541857381171,43_3_2
458,0.09499057665177602,0.07835597625302701,0.11586231480580159,0.058227960581261104,-0.06722935332469558,-0.038948495539937435,43_3_1
459,-0.1575751218013816,0.2110655578331386,-0.04623488546783678,-0.17609045705793047,0.0681173700749269,0.12271978217350674,43_1_1
460,-0.31996879117489085,0.10779057119968455,-0.2529507192873443,-0.27913235579392487,-0.061689241641083734,-0.06768246621624815,43_1_2
462,0.3538763656927529,0.1747005573206698,0.33753591532108074,0.26649170626826146,-0.0019589788309575798,-0.014410481474647987,45_1_1
463,-0.3053442884240058,0.1052038569641749,-0.23860536103639168,-0.25422623753582063,-0.0743526227740835,-0.04083726191438135,46_6_2
464,0.16947401149245483,0.13482332121005106,0.22208433765388402,0.12720189848637864,-0.0063917012568358985,0.18495733781722737,46_6_1
466,0.12060772181028243,0.013104029400888449,0.09562529597750866,0.10910684126705171,-0.24761554147291978,-0.12964633837533862,46_4_2
467,0.38385843037922607,0.1866328348190976,0.37200483665893713,0.30018693060325763,-0.03495116773798894,-0.010080773463258533,46_5_1
470,-0.16871252099011244,0.19328078390477602,-0.11579834070783253,-0.2077452090606177,0.17998786914498677,-0.0223894796646745,46_3_1
471,-0.0913597707504797,-0.017643013106246094,-0.06482281074488994,-0.06550979661766529,-0.06100459828776231,0.08981461812226565,5_2_2
473,0.0485377878752681,0.0961910393149141,0.11592982569634104,0.01684318816184904,-0.0355189801708822,0.08651489740400199,5_5_1
474,-0.14337556509484428,0.0488905543585054,-0.09101575404725125,-0.24688278507054834,-0.0031358465758616846,0.0637494708048859,5_5_2
475,0.0995504041654529,0.1590045285220362,0.14792962700809564,0.06602275260273899,0.11956490171548288,0.10111516183395616,5_1_1
477,-0.16381403925523863,0.20648167294823874,-0.06155143650978209,-0.18491396987726366,0.08867987050692044,0.11283881701733585,5_3_1
478,-0.2102094276925014,0.005544371951705656,-0.15186509431831924,-0.24310806665700657,-0.009226525163008982,-0.018625242745811198,5_1_2
479,0.22071907414912226,-0.044835078170851216,0.22992509178519388,0.19273254587296088,-0.0052801968872629714,-0.038998431659252805,5_6_2
480,-0.20563652240598293,0.15297913047582937,-0.09311703170404545,-0.24406972246423458,0.030868548931790193,0.001876569373874898,5_6_1
481,0.07472209196799937,0.11826484699663053,0.14242746024004033,0.036626340988535545,-0.023488185824332507,0.1411336915609673,5_4_1
482,-0.3087141175813467,0.07861413055974378,-0.21276054870962519,-0.3464622397100477,0.020100864797405513,0.04372463157412885,5_4_2
483,0.38831279907353566,0.21565121077989832,0.3563697512874889,0.37261975519287466,0.04603591934931046,0.07977241692595817,6_5_2
485,0.3935000339104334,0.007661880640833984,0.32652327976542145,0.3777577971723976,-0.0718004270565047,0.0015310438809030254,6_6_1
488,0.26526593147903554,0.007706139133884169,0.24188490604615345,0.269116424288201,-0.10112783115253053,0.007544071297214917,6_7_2
489,-0.09506828382760354,0.08579455581111614,-0.06585797373772435,-0.10427790379713073,-0.03587154456363632,-0.040279616503240925,6_2_1
490,0.053780463988710364,0.04617026059175213,0.04285081354981434,0.048425531800919595,-0.09150947930030143,0.009816563456213206,6_2_2
491,0.049816891203423135,0.038031773884665235,0.06588360707093376,0.006033234948543307,-0.06613138318243486,0.011076831504959245,6_1_2
492,-0.21630099910323494,0.057781112755495224,-0.1319102484418679,-0.2517320216815206,0.008091311728552672,0.10086389321648866,6_1_1
493,0.1438119454399115,0.019941171701598273,0.1884769571907876,0.1856288044625612,-0.1299943000629946,-0.01794339555743115,6_3_1
494,0.21724849599776194,0.08622037156472931,0.20076562943131696,0.19563435517262048,-0.06488304009396238,-0.016855415906581992,6_3_2
495,0.5387729368031271,0.09474725933592246,0.5010317125541214,0.5269449648477369,0.09528178979723341,0.08456744512211913,6_4_2
496,0.19961613428302513,0.10409774080157323,0.22694514720340822,0.09593292042377433,-0.040167497453881276,0.03996897730604123,6_4_1
497,0.1849004814263361,0.014371695509119126,0.21458344080379063,0.17442555641639065,-0.10955216287931481,0.02892116006782012,7_10_2
498,0.05217885000170868,0.10252505524955656,0.11849739662035783,0.06981691300382709,-0.0331567833642042,0.07735655076601229,7_11_2
500,0.09067959060781255,0.2401639988323317,0.1499336684529324,0.08159969267014801,0.02096716674841185,-0.010946482916134963,7_12_1
503,-0.07038233202284996,-0.08935933059270344,-0.05852620309790247,-0.06816693492168746,-0.07881864077373645,-0.045581440636719726,7_13_2
505,-0.08625887138702311,0.002595502358286287,-0.03374984822387857,-0.08243510184536218,-0.09529422054918116,0.05195028376902104,7_7_1
506,0.005881571305477848,0.16529632683352746,0.043402549371768184,-0.0697049949641345,0.03419964956550707,0.11655257155205842,7_7_2
507,-0.0406762863084946,0.09716196015718284,0.009309071584314002,-0.04426763684064535,0.05710349656529227,-0.01437320872583617,7_6_1
508,0.03999502171222304,-0.030691967886768645,-0.7498097573158431,0.050355800317209355,-0.0015972688376036108,-0.01310274780623335,7_6_2
510,0.14899767253051943,-0.12987392711204895,0.09740834970824364,0.14284161876821247,-0.1777887504316253,-0.03534477331927456,7_5_1
514,0.052751181114169744,-0.14245422430895016,0.046846964945287874,0.006593272106942276,-0.046409011550915306,-0.05615055508879122,7_3_2
515,0.30468992365758635,-0.034473140002296274,0.28221683534339126,0.2832561049533694,-0.11524549484056786,0.013310612045850592,7_2_1
517,0.23587140150214544,0.023686800022380876,0.20872040109897147,0.14673970928597546,-0.03387516259111565,3.5633481157405384e-05,7_1_2
519,-0.007448728739730134,0.09093978986344285,0.069373467718876,0.015616969094419071,-0.016132553807159576,0.0869359061204813,7_9_2
520,0.3658578743103466,0.09337188697159056,0.3203566099986058,0.36851560216243623,-0.06666619959376881,0.1258954493449398,7_9_1
521,0.15412192167835048,0.07168896818742253,0.18992231486648659,0.14413490302689821,-0.05638247506866201,0.04447155999987698,7_10_1
522,0.04450596493455216,0.014041394965293452,0.07137837529342324,0.05601333662999095,-0.1419026196039173,-0.08419591459636815,7_14_1
523,0.09119625187556002,-0.0044826855780919685,0.10135665053550943,0.06766609597730788,-0.09450840118456323,0.013957070370432173,7_8_2
524,0.08613677504371191,0.08060630389446669,0.13919217200177622,0.08327621617493122,-0.04651673829377788,0.05861762319934886,7_8_1
525,0.17097255194800448,9.370820167788836e-05,0.19075762195832327,0.17144423010736934,-0.07984963530316387,0.10874966319992685,8_4_1
526,0.15880265279102312,-0.0009583890750909521,0.15073307352447535,0.142753265428076,0.03549805108472131,-0.0036686500492473678,8_4_2
528,0.5473959693166053,-0.03210656019320439,0.4771008291238695,0.4849330958318303,-0.12268955262707605,-0.005143456141953005,8_5_2
529,0.23557205154350538,0.14475086432299375,0.24965554414895869,0.2212923011292348,-0.04275905047681095,-0.029694111997549923,8_1_1
530,0.03207941099652251,0.2198095653429662,0.10428353268262223,-0.009027694400206364,0.04818252269893473,0.10696182838308722,8_1_2
531,-0.03402977404830669,0.2046542443482351,0.08293716624822584,-0.03148654437453901,0.07385220444553765,0.011534699611248008,8_2_2
534,0.04098211330019123,0.17461509903739736,0.10651724351044137,0.07600644235281366,0.049735466337480015,-0.06099788296985259,8_3_1
535,-0.12244592967502635,0.02007592455753496,-0.06314527460446315,-0.051853026956114316,-0.024778229879875876,0.04678005556127681,9_5_1
536,-0.1129486853437883,0.024178480812831697,-0.048523299048401886,-0.052447330221196485,-0.02388304178940184,0.04707232942456498,9_5_2
537,-0.11414755093875106,0.014077526816316788,-0.05758733955752975,-0.04256909307712851,-0.02543886481565558,0.045349399637243965,9_4_1
538,-0.12236822394184842,0.020114597594061784,-0.06309205815184217,-0.05175903786418166,-0.02477661252463413,0.04682089954553956,9_4_2
539,-0.08952533921351634,0.033160296051816994,-0.043004128481669526,-0.06261120131748979,-0.025126717320929758,0.049465412692572944,9_7_2
540,-0.021039392259489746,0.14047524220402482,0.07013391349262033,-0.06111812882697886,0.030612454276905995,0.11856261396359336,9_7_1
541,-0.06998087956390586,0.10696955280837682,0.017180198308192965,-0.06254614182978845,-0.05723297603667668,0.16229944290067191,9_1_1
542,-0.12217881149709017,0.020208684845175982,-0.06296238599201429,-0.0515301483369293,-0.024772620561836052,0.04692021144969778,9_1_2
543,-0.10313201784280575,-0.04797216961849286,-0.0645026773741903,-0.23564227557720413,-0.02065541783903935,0.004957855692561437,9_14_1
544,0.3276261542776284,0.061602191466994714,0.3382833104101643,0.31085806305067615,-0.08382877651529692,0.06313439054311294,9_14_2
545,0.003716224910556662,0.012917187498849963,0.018104950525189616,0.029593131911311178,-0.029618450599753245,-0.003740776254040064,9_12_2
546,0.10333165133356989,-0.018148856318913623,0.07936310809784546,0.11955655176413828,0.03467980753761516,-0.007702593073297177,9_12_1
547,-0.09485272878465457,0.020430223124774986,-0.04119188498541545,-0.035954676875636686,-0.02974156230262423,0.057741543801560685,9_13_2
548,-0.12395872862863615,0.030549624587223396,-0.05185589082425066,-0.06175698674549347,-0.02502963686785631,0.046041748229146084,9_13_1
549,-0.14980405361632898,0.09257662868735914,-0.05778166475963429,-0.169728678968527,-0.018263554472090666,0.10714018436808792,9_10_1
550,-0.10607833435732274,0.01544866341385869,-0.05430263892897413,-0.03566152146500596,-0.030935886727812098,0.056848061222739804,9_10_2
551,0.0636237153929525,0.1340897629788174,0.13221822425981106,0.05349395371346669,-0.013371153402179922,0.1436449811819432,9_11_1
552,-0.2404868221566938,0.18098694220078526,-0.14209703332532142,-0.21852009081477,0.12053396284501629,-0.03731557089149202,9_11_2
553,-0.12306018370689675,0.019768687102079394,-0.06356633560190675,-0.05259781897057261,-0.024790594514687566,0.04645508738421623,9_6_2
554,-0.052824593326253395,0.1692465942643346,-0.03421833216163729,-0.05908121350571923,0.11060969084141552,0.03858664283147348,9_9_1
555,0.09715439273394455,0.021401750675360987,0.1197441247690767,0.05990539894350435,-0.0683317583625057,0.02369786853691731,9_9_2
556,-0.13178818145451135,-0.01161098670632373,-0.0622559465539769,-0.07051523496717767,-0.029596556305691593,0.0357363477288897,9_8_1
557,-0.06925021646805103,-0.08330797605127938,-0.022126953999731858,-0.052066852874944385,-0.038626908189408435,0.04028050388081993,9_8_2
558,-0.11853321532932451,0.017590255769209303,-0.060912701498408724,-0.04887682473155645,-0.025122726160411175,0.04604276033978691,9_3_2
559,-0.1145488262247518,0.02062397664201253,-0.058598980070483794,-0.043153696398733954,-0.0243272894640648,0.04727494678141223,9_3_1
560,-0.12243827489680449,-0.031401004446065604,-0.05089625745746243,-0.0683151752146591,-0.03319674164513753,0.028328441536117736,9_6_1
561,-0.11299007755733183,0.0241590621990276,-0.048547622659430155,-0.05249284228210375,-0.02388480607281377,0.04705150133423609,9_2_2
562,-0.11762863895574661,0.02189035258062104,-0.060459727139590344,-0.04634540867844249,-0.02436669748643607,0.047555949663462126,9_2_1
